RegionID,ZipCode,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
95066.0,85730,Arizona,1012,162000.0,162700.0,159500.0,155800.0,155700.0,149800.0,150100.0,139100.0,130500.0,122500.0,126400.0,129100.0,126700.0,116900.0,118000.0,120500.0,125600.0,124800.0,121800.0,119100.0,122700.0,128100.0,131400.0,121100.0,115400.0,117900.0,120900.0,123300.0,119300.0,118100.0,110500.0,104900.0,104600.0,100200.0,85200.0,77300.0,73700.0,86500.0,89300.0,89800.0,86300.0,88000.0,89700.0,88800.0,84700.0,87500.0,90500.0,88400.0,87000.0,86500.0,92000.0,98700.0,97600.0,100100.0,97700.0,101200.0,91100.0,89700.0,92100.0,101200.0,106600.0,110800.0,115600.0,116900.0,115200.0,117900.0,118400.0,118800.0,116700.0,117300.0,123500.0,131200.0,130800.0,123500.0,116800.0,119800.0,120600.0,119100.0,117600.0,119900.0,124500.0,125200.0,125800.0,124500.0,126300.0,125900.0,126900.0,125500.0,124600.0,124700.0,127100.0,125500.0,116600.0,116400.0,119200.0,133400.0,134600.0,135300.0,130900.0,131400.0,134700.0,136600.0,133000.0,132500.0,133000.0,137700.0,142200.0,144200.0,145400.0,146600.0,149300.0,149500.0,149600.0,149800.0,152300.0,145300.0,144700.0,142000.0,154200.0,157200.0,162500.0,161500.0,160100.0,161600.0,164200.0,
94749.0,85033,Arizona,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63500.0,69200.0,71900.0,73400.0,74000.0,77500.0,76800.0,75700.0,77800.0,81100.0,81300.0,83700.0,89100.0,93500.0,95800.0,96400.0,98700.0,94900.0,92300.0,95000.0,94300.0,94900.0,94900.0,99200.0,99000.0,96600.0,97300.0,100400.0,102000.0,106400.0,112200.0,115300.0,115400.0,116100.0,118700.0,117300.0,118200.0,119600.0,119800.0,120700.0,121900.0,123900.0,127300.0,128700.0,132600.0,132700.0,137900.0,140000.0,139000.0,139800.0,142900.0,143900.0,142900.0,145300.0,149000.0,151200.0,153000.0,154600.0,152500.0,150700.0,150000.0,152600.0,150500.0,153000.0,160200.0,166500.0,167400.0,167300.0,168400.0,171800.0,169500.0,170700.0
417436.0,85120,Arizona,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118500.0,122400.0,111300.0,101900.0,101600.0,108900.0,109700.0,112000.0,118700.0,128300.0,122400.0,127900.0,130400.0,136300.0,129800.0,126200.0,126900.0,129500.0,127900.0,128000.0,124800.0,131800.0,132500.0,131500.0,127500.0,128400.0,133900.0,136300.0,137900.0,138700.0,141600.0,142100.0,142700.0,138500.0,140400.0,143200.0,146400.0,154700.0,155500.0,158100.0,153200.0,154700.0,156700.0,158200.0,162000.0,163100.0,164500.0,163400.0,159800.0,163300.0,165400.0,166500.0,166100.0,164100.0,168500.0,167200.0,173000.0,179200.0,175300.0,180300.0,181900.0,197800.0,195800.0,192400.0,189600.0,192500.0,
399655.0,85286,Arizona,1096,287000.0,290200.0,292100.0,289300.0,275600.0,292500.0,273300.0,273200.0,251400.0,265400.0,275100.0,273800.0,265500.0,248700.0,240400.0,238900.0,235500.0,237800.0,235700.0,228800.0,231200.0,228500.0,236800.0,231900.0,232900.0,237200.0,234700.0,230400.0,224000.0,217900.0,217100.0,205800.0,219300.0,217600.0,233100.0,219000.0,218800.0,204000.0,209900.0,214800.0,213900.0,209000.0,199100.0,201800.0,204300.0,211200.0,215800.0,218000.0,215800.0,219200.0,225300.0,241700.0,253400.0,254800.0,250800.0,248100.0,254700.0,250500.0,254800.0,259100.0,269700.0,273500.0,282600.0,291100.0,295500.0,305000.0,300800.0,304100.0,291200.0,290400.0,292600.0,298600.0,296600.0,286400.0,280800.0,279300.0,288200.0,292000.0,300900.0,297300.0,286700.0,288400.0,290800.0,296000.0,294400.0,297400.0,305000.0,304100.0,299900.0,291300.0,293800.0,296900.0,305400.0,296400.0,296700.0,298800.0,310100.0,312700.0,310000.0,306200.0,300700.0,305300.0,306600.0,312200.0,318700.0,330600.0,335500.0,335900.0,338600.0,346600.0,344900.0,352600.0,358800.0,365900.0,358100.0,351500.0,357500.0,354900.0,356400.0,352000.0,353600.0,359900.0,356700.0,367700.0,360800.0,356900.0
94805.0,85210,Arizona,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800.0,63400.0,69000.0,72800.0,81000.0,72200.0,82000.0,85100.0,92100.0,89500.0,104500.0,105500.0,105900.0,92600.0,93500.0,102900.0,108900.0,118700.0,116300.0,137100.0,142400.0,141700.0,127400.0,119800.0,133600.0,142400.0,149800.0,144000.0,134400.0,129100.0,131600.0,135500.0,137600.0,134000.0,121000.0,122400.0,124100.0,142200.0,138500.0,133200.0,138300.0,154800.0,163900.0,157400.0,149600.0,151700.0,154700.0,154600.0,155000.0,150900.0,156500.0,159500.0,167600.0,159200.0,155600.0,158200.0,162600.0,174900.0,177000.0,193300.0,182900.0,188000.0,201000.0,206500.0,204700.0,186400.0,192600.0,196900.0,198500.0,186800.0,173700.0,168200.0,179600.0,208400.0,210500.0,206700.0,185600.0,184400.0,182000.0,,
94884.0,85302,Arizona,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130300.0,125400.0,122100.0,125200.0,129300.0,131400.0,143400.0,142700.0,143600.0,131200.0,135800.0,135100.0,141100.0,139400.0,140800.0,143100.0,143200.0,140800.0,139900.0,139300.0,143700.0,143600.0,147200.0,149300.0,147800.0,148400.0,151500.0,158800.0,158000.0,156300.0,153900.0,158100.0,158600.0,161800.0,159200.0,163900.0,167100.0,170000.0,169100.0,167800.0,170600.0,172700.0,179700.0,181600.0,183700.0,180300.0,180500.0,179600.0,180500.0,183000.0,183600.0,182800.0,183200.0,185200.0,188700.0,190700.0,190100.0,190100.0,193100.0,195700.0,202300.0,200800.0,208700.0,202100.0,205100.0,,,
94792.0,85086,Arizona,1132,297100.0,309200.0,302100.0,301600.0,279300.0,272100.0,260900.0,251000.0,242800.0,229000.0,230400.0,225400.0,221700.0,208000.0,203000.0,206100.0,214300.0,217100.0,220900.0,213000.0,206500.0,201900.0,191900.0,195600.0,191600.0,200100.0,198700.0,202100.0,212900.0,212400.0,214900.0,205300.0,194600.0,184000.0,182500.0,194900.0,192800.0,187600.0,193000.0,199900.0,208900.0,191500.0,194300.0,201800.0,208400.0,212700.0,199600.0,214100.0,214000.0,233400.0,234700.0,242400.0,251200.0,247000.0,254700.0,249800.0,254500.0,247500.0,245900.0,246900.0,251100.0,245800.0,253900.0,254000.0,267200.0,269400.0,269000.0,265800.0,251200.0,265100.0,268100.0,290300.0,272600.0,275300.0,269000.0,276300.0,272500.0,271600.0,278900.0,279500.0,283900.0,278700.0,275700.0,273800.0,276900.0,279600.0,275700.0,276900.0,282400.0,286800.0,296400.0,299500.0,300000.0,291100.0,288300.0,285200.0,284900.0,287300.0,296100.0,298900.0,294400.0,289700.0,284300.0,290100.0,291300.0,287400.0,293700.0,299500.0,309400.0,309900.0,305600.0,307500.0,306000.0,313100.0,313300.0,316100.0,319700.0,331500.0,328100.0,333100.0,329800.0,331900.0,328500.0,325400.0,319500.0,320900.0
94998.0,85614,Arizona,1179,,,,,,,,,,,,,139900.0,144900.0,150500.0,145000.0,143000.0,131100.0,134800.0,141700.0,145800.0,138800.0,124200.0,127500.0,129400.0,139000.0,128100.0,128800.0,126500.0,132000.0,128500.0,132500.0,133200.0,131400.0,121600.0,127600.0,127700.0,129200.0,126300.0,125700.0,120500.0,112500.0,113200.0,113100.0,112000.0,109000.0,111200.0,115600.0,118500.0,121000.0,118000.0,117900.0,116700.0,110700.0,109000.0,111800.0,117700.0,114200.0,115100.0,117800.0,128300.0,130000.0,125600.0,123800.0,123600.0,129400.0,126900.0,123300.0,124800.0,126600.0,131700.0,127000.0,125300.0,125100.0,128000.0,128200.0,127900.0,130800.0,134100.0,139400.0,134400.0,130700.0,123200.0,128700.0,129700.0,128600.0,128200.0,129000.0,127700.0,124000.0,128900.0,133900.0,136000.0,135800.0,137500.0,141300.0,139600.0,142600.0,142000.0,147100.0,144000.0,137900.0,133800.0,135600.0,141900.0,145200.0,144700.0,143000.0,146000.0,143300.0,145300.0,142100.0,149000.0,151200.0,151500.0,152600.0,158000.0,161500.0,161500.0,165600.0,166900.0,169900.0,164000.0,163800.0,160500.0,160600.0
94758.0,85042,Arizona,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106300.0,101900.0,105500.0,108500.0,111100.0,117100.0,122800.0,130400.0,130000.0,131900.0,135000.0,143300.0,146400.0,147500.0,146600.0,140200.0,146000.0,140700.0,149300.0,149900.0,157100.0,163300.0,151500.0,147700.0,141200.0,154600.0,156300.0,164900.0,162200.0,169800.0,168900.0,173500.0,172300.0,179100.0,181100.0,186500.0,188300.0,189700.0,189300.0,188400.0,185500.0,181400.0,185700.0,184600.0,190000.0,176100.0,182600.0,182200.0,198000.0,199600.0,203600.0,202400.0,209300.0,214900.0,217200.0,212100.0,213900.0,216900.0,223600.0,236400.0,235300.0,240000.0,221600.0,219800.0,218000.0,223100.0,227700.0,229300.0,234100.0
94953.0,85379,Arizona,1298,,,,,,,,,,,,,,,,132200.0,128800.0,130600.0,133500.0,138900.0,138100.0,136500.0,135600.0,135700.0,135400.0,134800.0,132900.0,131900.0,128800.0,131300.0,129800.0,134300.0,129100.0,127400.0,120800.0,124700.0,124000.0,122300.0,117100.0,119400.0,119100.0,119400.0,119200.0,123000.0,124400.0,124200.0,123000.0,129200.0,130100.0,139700.0,138900.0,158700.0,158200.0,169100.0,153700.0,153800.0,142300.0,147100.0,148100.0,157700.0,161000.0,162100.0,160900.0,162000.0,166800.0,171700.0,175300.0,180500.0,184400.0,183000.0,178600.0,177900.0,181200.0,182000.0,181300.0,181800.0,182100.0,179500.0,179300.0,176900.0,177600.0,178800.0,183700.0,185100.0,181600.0,185900.0,191000.0,194300.0,194400.0,193200.0,197000.0,198000.0,202200.0,205700.0,208400.0,205400.0,203700.0,205400.0,210100.0,217900.0,220200.0,225100.0,217500.0,218400.0,215600.0,221300.0,227000.0,231500.0,238400.0,235800.0,235700.0,230000.0,228400.0,231800.0,234900.0,245700.0,243500.0,243800.0,237200.0,245800.0,243000.0,241800.0,240200.0,246900.0,246000.0,244300.0
94827.0,85233,Arizona,1300,238900.0,236900.0,239000.0,225800.0,224300.0,231200.0,233100.0,230000.0,216400.0,217100.0,209500.0,195000.0,172300.0,168000.0,168700.0,175400.0,180800.0,188900.0,184600.0,174500.0,181200.0,185400.0,181700.0,165000.0,163900.0,170600.0,177200.0,168900.0,162600.0,169300.0,169100.0,163800.0,158400.0,161000.0,162600.0,146500.0,147100.0,146900.0,151900.0,150300.0,151600.0,152100.0,146800.0,140000.0,141900.0,145200.0,155100.0,151500.0,157400.0,158900.0,165300.0,168900.0,173300.0,186300.0,192600.0,194500.0,189200.0,184300.0,195000.0,196900.0,208500.0,209000.0,220900.0,219400.0,217500.0,216700.0,219500.0,225600.0,226900.0,224600.0,220100.0,219600.0,224000.0,224400.0,219800.0,222400.0,229400.0,238400.0,234400.0,231400.0,228400.0,228600.0,232200.0,237100.0,237900.0,239000.0,240200.0,241400.0,237800.0,237900.0,237000.0,239500.0,239800.0,246000.0,248700.0,239200.0,239500.0,243400.0,252700.0,255500.0,253400.0,251300.0,255800.0,254900.0,273000.0,273900.0,276400.0,265700.0,262000.0,260900.0,264800.0,265200.0,271200.0,270900.0,270400.0,269600.0,277300.0,282200.0,287000.0,281600.0,285800.0,289900.0,289600.0,290800.0,287700.0,287700.0
94808.0,85213,Arizona,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190500.0,185900.0,194400.0,182900.0,189300.0,195400.0,196600.0,229100.0,228200.0,236200.0,208500.0,212500.0,236400.0,239700.0,239000.0,205400.0,210400.0,237800.0,265000.0,258100.0,226600.0,208100.0,214500.0,214700.0,232600.0,238100.0,240100.0,229700.0,219200.0,213700.0,205800.0,202700.0,208500.0,214800.0,226100.0,235300.0,232600.0,233400.0,232000.0,244900.0,250300.0,262800.0,270900.0,282300.0,286900.0,286000.0,267400.0,258300.0,255000.0,263400.0,264100.0,266100.0,272300.0,277100.0,282500.0,293700.0,288500.0,287900.0,285300.0,289300.0,296800.0,294900.0,309500.0,301100.0,307400.0,315600.0,321800.0,323900.0,298000.0,296900.0,292100.0,300400.0,313100.0,315000.0
95056.0,85718,Arizona,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375900.0,397000.0,336700.0,308200.0,309200.0,326200.0,353400.0,350400.0,376600.0,369700.0,368400.0,369800.0,373600.0,348900.0,350000.0,352800.0,375700.0,384000.0,386000.0,388900.0,359500.0,353600.0,351800.0,373500.0,383700.0,385000.0,381000.0,375300.0,346700.0,351300.0,359400.0,378600.0,374100.0,372000.0,377500.0,360400.0,349700.0,332900.0,351200.0,350300.0,359000.0,348100.0,339900.0,402300.0,427800.0,454600.0,396400.0,390600.0,388000.0,409500.0,411000.0,403200.0,377000.0,352900.0,359700.0,388200.0,422300.0,412400.0,407800.0,428800.0,449700.0,419900.0,
417442.0,85138,Arizona,1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90800.0,92300.0,92600.0,93000.0,93300.0,94000.0,98700.0,104900.0,107400.0,107900.0,109300.0,120200.0,126300.0,129300.0,124900.0,128200.0,130500.0,135400.0,136800.0,136100.0,134900.0,134200.0,140000.0,139800.0,138400.0,134000.0,136700.0,148700.0,158700.0,159300.0,147600.0,141500.0,141000.0,145300.0,145000.0,148800.0,152600.0,152900.0,149400.0,143700.0,141700.0,142400.0,143300.0,145900.0,149400.0,152900.0,154900.0,154200.0,156500.0,155300.0,156500.0,158400.0,165900.0,168200.0,170800.0,167900.0,169200.0,164500.0,161900.0,161300.0,164500.0,171800.0,174900.0,176400.0,175500.0,175700.0,178500.0,180200.0,177900.0,176600.0,177900.0,184100.0,185700.0,187500.0,189300.0,192000.0,191100.0,187300.0,183800.0,183200.0,184100.0,185200.0,188100.0,192600.0,198100.0,203100.0,
94849.0,85257,Arizona,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234700.0,235600.0,238500.0,234300.0,236000.0,233900.0,237600.0,240000.0,248900.0,246000.0,246000.0,249900.0,256100.0,265500.0,265600.0,264200.0,259200.0,258900.0,271700.0,273000.0,270800.0,262500.0,275800.0,282000.0,281000.0,270500.0,270800.0,273400.0,276100.0,284000.0,282700.0,286700.0,288300.0,288000.0,296200.0,300300.0,313000.0,305300.0,301700.0,299600.0,312800.0,314800.0,319500.0
94753.0,85037,Arizona,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000.0,133100.0,134100.0,136500.0,138200.0,139700.0,142200.0,143400.0,146700.0,146500.0,147500.0,150100.0,151900.0,153300.0,152000.0,152400.0,155500.0,156200.0,157200.0,158200.0,160000.0,162800.0,164700.0,167100.0,170400.0,172800.0,169800.0,166800.0,168300.0,171600.0,175500.0,176600.0,178700.0,181800.0,181200.0,183600.0,184700.0,186100.0,186500.0,184200.0,197200.0,196900.0
95082.0,85746,Arizona,1372,161300.0,147100.0,139200.0,133800.0,127300.0,130500.0,132800.0,128500.0,125100.0,119100.0,129500.0,126700.0,121500.0,105400.0,96000.0,92700.0,90500.0,94800.0,102000.0,104800.0,106600.0,105600.0,115700.0,110400.0,108300.0,95600.0,97200.0,96600.0,89000.0,87700.0,88300.0,94700.0,95100.0,91100.0,97300.0,94900.0,90500.0,82200.0,76000.0,75900.0,73800.0,81500.0,83200.0,80900.0,78300.0,78500.0,87000.0,82400.0,80100.0,76100.0,79200.0,84800.0,86700.0,87600.0,86400.0,85400.0,88900.0,88600.0,89300.0,89100.0,91900.0,93800.0,99000.0,100800.0,102000.0,101000.0,104100.0,105800.0,109000.0,107600.0,111900.0,112300.0,113100.0,112600.0,113100.0,113700.0,111600.0,111500.0,112700.0,114400.0,114900.0,119100.0,135100.0,132600.0,129500.0,114000.0,118200.0,118900.0,120900.0,121600.0,122000.0,122800.0,120700.0,130500.0,145200.0,149700.0,144000.0,129500.0,128100.0,130300.0,134700.0,136700.0,135100.0,133900.0,135100.0,135900.0,155300.0,156600.0,157100.0,138900.0,137300.0,137000.0,136700.0,140800.0,145300.0,143600.0,145800.0,149500.0,171700.0,176400.0,172200.0,159500.0,156000.0,157400.0,155200.0,
94739.0,85023,Arizona,1385,223300.0,237900.0,231100.0,214700.0,197500.0,198500.0,184500.0,184100.0,174400.0,165900.0,152300.0,122400.0,116500.0,99300.0,97700.0,96500.0,100000.0,103600.0,106900.0,117400.0,121600.0,114200.0,110700.0,104800.0,108000.0,110600.0,116800.0,124400.0,118400.0,111300.0,100800.0,98900.0,95100.0,85700.0,81700.0,81500.0,94700.0,95100.0,101100.0,92600.0,91600.0,92600.0,104600.0,108800.0,109300.0,105700.0,108600.0,104900.0,107000.0,114500.0,125900.0,136700.0,137200.0,139700.0,136000.0,139400.0,152700.0,162000.0,158200.0,150100.0,145400.0,160800.0,159400.0,160000.0,154700.0,163900.0,170900.0,183600.0,186700.0,188200.0,186100.0,181400.0,178300.0,172100.0,177800.0,183600.0,199100.0,202300.0,200700.0,194900.0,187900.0,191900.0,190100.0,197200.0,206100.0,208300.0,205600.0,206000.0,205100.0,207000.0,199500.0,198000.0,201400.0,208200.0,212400.0,198400.0,196100.0,201000.0,220500.0,223300.0,220600.0,209000.0,215100.0,212500.0,224500.0,217200.0,226700.0,227400.0,230700.0,223100.0,225800.0,224200.0,230400.0,225100.0,226800.0,227200.0,240900.0,243100.0,243200.0,225000.0,224700.0,233400.0,242200.0,251900.0,254700.0,259000.0
94915.0,85339,Arizona,1449,215900.0,222100.0,210500.0,192400.0,173600.0,169200.0,167700.0,170300.0,168400.0,156900.0,149600.0,138600.0,138200.0,129300.0,125400.0,120400.0,122100.0,120500.0,121000.0,120800.0,125200.0,127200.0,128500.0,128300.0,129100.0,128900.0,127500.0,126900.0,120300.0,116900.0,113400.0,112700.0,109000.0,104200.0,107100.0,102500.0,104100.0,101300.0,103700.0,103400.0,101200.0,103600.0,102000.0,102500.0,102400.0,103900.0,105000.0,106100.0,110500.0,115800.0,119500.0,124300.0,128100.0,135000.0,133700.0,135500.0,139200.0,153500.0,158500.0,159700.0,155900.0,159600.0,163400.0,163400.0,162500.0,159700.0,161200.0,162100.0,170300.0,169900.0,172100.0,167300.0,167600.0,166800.0,165200.0,166300.0,168600.0,169700.0,169400.0,168000.0,171500.0,172300.0,172300.0,169800.0,172800.0,174700.0,176600.0,176300.0,176700.0,177100.0,179200.0,178500.0,180400.0,183600.0,194800.0,196200.0,202400.0,194500.0,195400.0,191000.0,194900.0,197800.0,199600.0,201400.0,202400.0,204800.0,207300.0,208300.0,208400.0,208000.0,211500.0,215000.0,217900.0,222700.0,219900.0,229200.0,230400.0,235500.0,236900.0,235400.0,238300.0,234500.0,236400.0,236600.0,233600.0,233400.0
94850.0,85258,Arizona,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402800.0,406600.0,389300.0,388700.0,387600.0,386900.0,389500.0,392100.0,405600.0,409900.0,401300.0,413800.0,410300.0,404900.0,396900.0,399900.0,401200.0,393400.0,403400.0,412700.0,410000.0,392300.0,348600.0,341700.0,364700.0,405600.0,452700.0,432100.0,442300.0,419500.0,422800.0,401500.0,393300.0,412100.0,416600.0,417100.0,413900.0,419100.0,450500.0,452100.0,468200.0,439500.0,427400.0,420500.0,423300.0,440200.0,437200.0,451500.0
95077.0,85741,Arizona,1466,190500.0,195900.0,192700.0,185600.0,178200.0,178800.0,168500.0,168300.0,168000.0,167100.0,161900.0,156100.0,151900.0,151300.0,150000.0,152000.0,148000.0,143900.0,147400.0,141500.0,147000.0,140800.0,145100.0,145000.0,147500.0,152000.0,146200.0,142600.0,138200.0,137700.0,132900.0,131900.0,126400.0,129700.0,121700.0,125900.0,115000.0,116300.0,110400.0,113500.0,109200.0,110900.0,109000.0,111800.0,115000.0,123200.0,123400.0,119800.0,118100.0,120700.0,122600.0,119500.0,116900.0,117100.0,121800.0,123500.0,125700.0,133400.0,139900.0,139400.0,134100.0,139300.0,144300.0,155500.0,149200.0,146200.0,136700.0,140600.0,148300.0,152400.0,150400.0,145300.0,143700.0,144700.0,147300.0,147700.0,147700.0,148500.0,147200.0,149100.0,147400.0,150500.0,150200.0,152100.0,156400.0,156200.0,155500.0,150100.0,152300.0,156900.0,159200.0,155000.0,149900.0,148900.0,152300.0,157500.0,160400.0,165100.0,166300.0,170500.0,169600.0,169100.0,171400.0,172800.0,176900.0,172300.0,174000.0,176200.0,177500.0,177500.0,170800.0,171100.0,173300.0,178400.0,179000.0,178300.0,180600.0,187700.0,187200.0,188700.0,188700.0,202100.0,199400.0,195700.0,183800.0,
94763.0,85048,Arizona,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,228000.0,217300.0,215000.0,213800.0,212400.0,196200.0,191400.0,194800.0,171900.0,159800.0,158900.0,181100.0,197500.0,195000.0,189200.0,178400.0,190700.0,196100.0,207000.0,192000.0,192300.0,197400.0,211600.0,217000.0,225100.0,236500.0,250400.0,268700.0,281000.0,275600.0,266400.0,250500.0,260000.0,256600.0,261900.0,261400.0,268000.0,272800.0,283200.0,284100.0,293300.0,290400.0,295100.0,295900.0,297200.0,296200.0,305500.0,305600.0,304200.0,284800.0,274300.0,273000.0,277400.0,283800.0,286500.0,282300.0,263900.0,274200.0,282600.0,306800.0,307000.0,306600.0,303100.0,294400.0,289700.0,287400.0,284000.0,288700.0,287100.0,288200.0,286400.0,290100.0,291400.0,301700.0,303200.0,303700.0,294600.0,301200.0,301200.0,301800.0,299100.0,305500.0,310400.0,310900.0,302700.0,307000.0,312800.0,320800.0,314700.0,320200.0,317100.0,319900.0,313100.0,316900.0,335900.0,343800.0,341700.0,327800.0,321700.0,333100.0
94835.0,85143,Arizona,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164700.0,160700.0,160100.0,160900.0,169400.0,172200.0,174200.0,169000.0,171500.0,168800.0,167600.0,164600.0,165900.0,171100.0,177400.0,181100.0,181900.0,179400.0,181000.0,181400.0,181600.0,181400.0,182500.0,186300.0,189800.0,188000.0,187700.0,186700.0,185700.0,189900.0,189000.0,196200.0,196900.0,198000.0,197500.0,196600.0,198900.0,201100.0,205200.0,
94730.0,85014,Arizona,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120100.0,121800.0,123600.0,121900.0,120500.0,123800.0,130000.0,137300.0,136600.0,146400.0,161900.0,172500.0,167000.0,174400.0,180800.0,189100.0,197200.0,178500.0,177700.0,159900.0,175900.0,165600.0,166300.0,160500.0,181400.0,189800.0,196700.0,214600.0,210800.0,210400.0,202600.0,225200.0,231900.0,215300.0,206400.0,213800.0,205600.0,188100.0,176000.0,181300.0,203900.0,219900.0,211200.0,200700.0,194100.0,208700.0,200400.0,201300.0,208500.0,216500.0,225800.0,215500.0,215600.0,219400.0,225100.0,233000.0,239200.0,257600.0,262000.0,247600.0,226000.0,239400.0,248000.0,258800.0,246100.0,228300.0,221300.0,235500.0,239600.0,264200.0,260400.0,284600.0
94859.0,85268,Arizona,1625,382500.0,389100.0,364000.0,322000.0,298600.0,290800.0,290600.0,297400.0,310700.0,333000.0,322600.0,338000.0,316000.0,311700.0,296000.0,296900.0,285700.0,260000.0,252700.0,253600.0,273000.0,281500.0,290000.0,270000.0,285700.0,267600.0,280000.0,256400.0,258500.0,241900.0,230300.0,258900.0,256600.0,273400.0,248900.0,238100.0,239000.0,230700.0,250200.0,272200.0,277800.0,265900.0,228800.0,217000.0,213700.0,227900.0,238200.0,243100.0,235000.0,247800.0,257800.0,261100.0,250100.0,254600.0,270900.0,279200.0,296200.0,314200.0,316000.0,320900.0,306400.0,319000.0,316900.0,316900.0,318600.0,317600.0,322600.0,313000.0,304100.0,320500.0,353000.0,357600.0,332300.0,309400.0,312500.0,318400.0,314300.0,313800.0,317600.0,331300.0,329300.0,331500.0,338100.0,341500.0,343100.0,329900.0,337300.0,323200.0,328100.0,300700.0,305800.0,307400.0,333800.0,332100.0,317700.0,314600.0,315300.0,332400.0,315000.0,326800.0,309600.0,323900.0,315700.0,318600.0,343400.0,343600.0,352700.0,322000.0,334800.0,330000.0,340400.0,340300.0,358600.0,361900.0,363100.0,354900.0,371400.0,383300.0,381500.0,352200.0,344300.0,363800.0,387000.0,384400.0,357400.0,367900.0
399660.0,85392,Arizona,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000.0,176300.0,177500.0,184400.0,181600.0,183500.0,179200.0,187500.0,190000.0,192100.0,192000.0,193200.0,195900.0,198200.0,201300.0,200300.0,200900.0,202100.0,204000.0,204800.0,204500.0,205100.0,207900.0,206300.0,203200.0,209700.0,215000.0,223100.0,221400.0,225100.0,228600.0,230800.0,226500.0,224300.0,218400.0,222400.0,221100.0,227900.0,230500.0,234800.0,234900.0,235900.0,238700.0,238900.0,241700.0,241400.0
