"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-08-31,84617,"60615","IL","Chicago-Naperville-Elgin","Cook","Chicago",338,181600,-0.00274574409665019,-0.000550357732526142,0.0682352941176471,0.0498990367419911,-0.0205228492010159,"2007-12","2007-Q4",236300,-0.231485399915362,"2002-12"
2018-08-31,70909,"30135","GA","Atlanta-Sandy Springs-Roswell","Douglas","Douglasville",339,168100,0,0.0150966183574879,0.0803341902313625,0.100665080852097,0.0144826613240407,"2018-08","2018-Q3",168100,0,"2018-08"
2018-08-31,77698,"45601","OH","Chillicothe","Ross","Chillicothe",340,116400,0.000859845227858985,0.00258397932816538,0.0858208955223881,0.0512633156766111,0.0208864321239375,"2018-08","2018-Q3",116400,0,"2018-08"
2018-08-31,97318,"93535","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",341,245100,-0.000815328169588259,0.00492004920049201,0.106546275395034,0.115217537499802,0.0187571080780971,"2006-10","2006-Q4",317600,-0.228274559193955,"2005-02"
2018-08-31,69487,"27703","NC","Durham-Chapel Hill","Durham","Durham",342,184300,-0.0010840108401084,0.00326619488296135,0.0822078684674104,0.0652580314718427,0.0225651825635729,"2018-07","2018-Q3",184500,-0.0010840108401084,"2018-06"
2018-08-31,67719,"23451","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",343,396300,0.000252397778899546,0.00507227998985544,0.0358076319916362,0.0282611990966306,-0.0000755924594366686,"2006-08","2006-Q3",437000,-0.0931350114416476,"2005-05"
2018-08-31,63478,"14221","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Amherst",344,241400,-0.000827814569536424,0.00415973377703827,0.0409659335920655,0.0475989159056707,0.0322617295234866,"2018-07","2018-Q3",241600,-0.000827814569536424,"2018-06"
2018-08-31,65933,"19446","PA","Philadelphia-Camden-Wilmington","Montgomery","Lansdale",345,309400,-0.0016134236850597,-0.00418410041841004,0.0262023217247098,0.0288088886341076,0.00680245961455217,"2006-07","2006-Q3",311300,-0.00610343719884356,"2006-04"
2018-08-31,99961,"98682","WA","Portland-Vancouver-Hillsboro","Clark","Vancouver",346,305300,-0.00130847235852143,0.00825627476882431,0.0682295311406578,0.10200843336684,0.034688958582866,"2018-07","2018-Q3",305700,-0.00130847235852143,"2018-07"
2018-08-31,91261,"76116","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",347,191000,-0.000523286237571952,0.00685292567211386,0.101499423298731,0.0988829179656032,0.0466197419851258,"2018-07","2018-Q3",191100,-0.000523286237571952,"2018-07"
2018-08-31,95770,"89031","NV","Las Vegas-Henderson-Paradise","Clark","North Las Vegas",348,244200,-0.000818330605564648,0.0120182345627849,0.124309392265193,0.114594964798388,0.0211001274231644,"2006-06","2006-Q2",300600,-0.187624750499002,"2004-09"
2018-08-31,97576,"94122","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",349,1432800,0.000209424083769633,0.010508498483673,0.0829113445695715,0.103740170922929,0.061763802359637,"2018-08","2018-Q3",1432800,0,"2018-08"
2018-08-31,66787,"21122","MD","Baltimore-Columbia-Towson","Anne Arundel","Pasadena",350,305000,-0.0022898266274125,-0.000655307994757536,0.0517241379310345,0.0339567361637341,-0.000131053029513439,"2007-03","2007-Q1",337500,-0.0962962962962963,"2005-07"
2018-08-31,97222,"93306","CA","Bakersfield","Kern","Bakersfield",351,197600,-0.00202020202020202,0.00202839756592292,0.0521831735889244,0.0557525271836561,0.00893442442624148,"2006-06","2006-Q2",285700,-0.308365418270914,"2005-01"
2018-08-31,62036,"11225","NY","New York-Newark-Jersey City","Kings","New York",352,1379600,-0.00274685557322539,0.00196092671944223,-0.00583699646897745,0.130421775935118,0.0707927172261789,"2017-02","2017-Q1",1425700,-0.0323349933366066,"2016-12"
2018-08-31,92345,"78249","TX","San Antonio-New Braunfels","Bexar","San Antonio",353,206400,-0.00145137880986938,0.00340301409820126,0.0440060698027314,0.0539658837271697,0.0278001457532018,"2018-07","2018-Q3",206700,-0.00145137880986938,"2018-06"
2018-08-31,72540,"33321","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Tamarac",354,191000,0,0.00738396624472574,0.0827664399092971,0.127449347945582,0.019590067111779,"2006-10","2006-Q4",245100,-0.220726234190126,"2005-04"
2018-08-31,98413,"95758","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Elk Grove",355,386100,-0.00077639751552795,0.00129668049792531,0.0412621359223301,0.0809989453715545,0.043559581455805,"2005-12","2005-Q4",422700,-0.0865862313697658,"2005-02"
2018-08-31,74145,"37064","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson","Franklin",356,430900,-0.000927428703918386,-0.000695732838589981,0.0522588522588523,0.0724104412139577,0.0335171760953852,"2018-06","2018-Q2",431800,-0.00208429828624363,"2018-05"
2018-08-31,84641,"60641","IL","Chicago-Naperville-Elgin","Cook","Chicago",357,278700,-0.00428724544480171,-0.014149274849664,0.0407020164301718,0.0806191985788127,-0.00310605685521614,"2006-11","2006-Q4",349300,-0.202118522759805,"2004-08"
2018-08-31,90645,"75043","TX","Dallas-Fort Worth-Arlington","Dallas","Garland",358,192100,-0.00155925155925156,0.00734137388568432,0.0859242509892595,0.107489484960658,0.0491426707572959,"2018-07","2018-Q3",192400,-0.00155925155925156,"2018-06"
2018-08-31,58710,"02301","MA","Boston-Cambridge-Newton","Plymouth","Brockton",359,291800,-0.00273410799726589,0,0.0795412504624491,0.10983226120488,0.0303453207438691,"2018-06","2018-Q2",292700,-0.00307482063546293,"2018-05"
2018-08-31,63615,"14580","NY","Rochester","Monroe","Webster",360,193100,-0.00719794344473008,-0.00566426364572606,-0.0639844886088221,0.022251362093556,0.0120645707323952,"2016-08","2016-Q3",219800,-0.12147406733394,"2015-12"
2018-08-31,84504,"60453","IL","Chicago-Naperville-Elgin","Cook","Oak Lawn",361,182200,-0.00273672687465791,-0.00437158469945355,0.0322946175637394,0.0497083119507757,-0.0128840629173389,"2006-06","2006-Q2",244600,-0.255110384300899,"2004-02"
2018-08-31,65701,"19020","PA","Philadelphia-Camden-Wilmington","Bucks","Bensalem",362,245500,0,-0.00284321689683184,0.00244997958350347,0.0192116930863793,-0.0010520874661929,"2007-09","2007-Q3",262800,-0.0658295281582953,"2005-11"
2018-08-31,84656,"60660","IL","Chicago-Naperville-Elgin","Cook","Chicago",363,203400,-0.00294117647058824,0.000984251968503937,0.0267541645633518,0.0733981331274212,-0.00567506767539294,"2007-02","2007-Q1",229500,-0.113725490196078,"2004-07"
2018-08-31,62015,"11204","NY","New York-Newark-Jersey City","Kings","New York",364,901100,-0.00331821701139254,-0.00441940117114131,0.0545348156816852,0.0790826040814472,0.0496120296056302,"2018-06","2018-Q2",907600,-0.00716174526223006,"2018-05"
2018-08-31,97189,"93257","CA","Visalia-Porterville","Tulare","Porterville",365,188200,-0.00159151193633952,0.00480512546716498,0.0723646723646724,0.0867307449584149,0.0127384084112896,"2006-08","2006-Q3",217900,-0.13630105553006,"2005-08"
2018-08-31,66043,"19720","DE","Philadelphia-Camden-Wilmington","New Castle","New Castle",366,179000,-0.000558347292015634,-0.00555555555555556,0.0358796296296296,0.0660607054538147,0.0000558830940100563,"2018-01","2018-Q1",191800,-0.0667361835245047,"2017-11"
2018-08-31,69491,"27707","NC","Durham-Chapel Hill","Durham","Durham",367,238900,-0.00125418060200669,0.00589473684210526,0.0669941938365342,0.0800364299990726,0.0375389443980858,"2018-07","2018-Q3",239200,-0.00125418060200669,"2018-07"
2018-08-31,87073,"66061","KS","Kansas City","Johnson","Olathe",368,244500,-0.00081732733959951,0.0103305785123967,0.0761443661971831,0.060470126584844,0.0225651825635729,"2018-07","2018-Q3",244700,-0.00081732733959951,"2018-07"
2018-08-31,65787,"19120","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",369,92500,-0.00107991360691145,0.00108225108225108,0.0985748218527316,0.077120299712212,0.00580258834067249,"2018-07","2018-Q3",92600,-0.00107991360691145,"2018-06"
2018-08-31,71532,"31419","GA","Savannah","Chatham","Savannah",370,159300,-0.000627352572145546,-0.000627352572145546,0.0487162606978275,0.0455084050200338,0.00293257212143261,"2007-04","2007-Q2",167300,-0.0478182904961148,"2006-03"
2018-08-31,70482,"29445","SC","Charleston-North Charleston","Berkeley","Goose Creek",371,173500,-0.000576036866359447,0.00115406809001731,0.0515151515151515,0.0557939013275168,0.0131341042231057,"2018-07","2018-Q3",173600,-0.000576036866359447,"2018-07"
2018-08-31,97202,"93274","CA","Visalia-Porterville","Tulare","Tulare",372,190100,0,0.00105318588730911,0.0286796536796537,0.0757396941687869,0.0156056736664136,"2006-06","2006-Q2",239400,-0.20593149540518,"2005-03"
2018-08-31,72626,"33467","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Greenacres",373,294000,0.000340251786321878,0.00961538461538462,0.0652173913043478,0.107040218933517,0.023323988744695,"2006-06","2006-Q2",352100,-0.165009940357853,"2005-05"
2018-08-31,97223,"93307","CA","Bakersfield","Kern","Bakersfield",374,168900,-0.00236266981689309,0.011377245508982,0.0576080150281778,0.0777252163960727,0.0131002531255917,"2006-08","2006-Q3",246100,-0.31369362047948,"2005-03"
2018-08-31,97940,"95035","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","Milpitas",375,1123300,0.00294642857142857,0.022390097387822,0.212281459097777,0.130410088037174,0.0730204496509181,"2018-08","2018-Q3",1123300,0,"2018-08"
2018-08-31,92003,"77521","TX","Houston-The Woodlands-Sugar Land","Harris","Baytown",376,173100,0,-0.000577367205542725,0.0645756457564576,0.0649028731623049,0.0270116128646838,"2018-06","2018-Q2",173400,-0.00173010380622837,"2018-05"
2018-08-31,66832,"21222","MD","Baltimore-Columbia-Towson","Baltimore","Dundalk",377,138500,-0.00359712230215827,0.00289645184648805,0.0914105594956659,0.0529184890651104,-0.00957665219133885,"2007-06","2007-Q2",166600,-0.168667466986795,"2006-02"
2018-08-31,94871,"85282","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",378,274400,0.000364564345607,0.00292397660818713,0.059868675164156,0.0757164882420849,0.0246948764604176,"2018-08","2018-Q3",274400,0,"2018-08"
2018-08-31,61646,"10032","NY","New York-Newark-Jersey City","New York","New York",379,680400,0.00206185567010309,-0.0136271383009568,0.035931790499391,,,"2018-04","2018-Q2",694900,-0.0208663116995251,"2018-03"
2018-08-31,67189,"22204","VA","Washington-Arlington-Alexandria","Arlington","Arlington",380,494100,0.000607533414337789,-0.00101091791346543,0.0589369909987141,0.0363582040340427,0.0232871471792988,"2018-05","2018-Q2",494600,-0.00101091791346543,"2018-05"
2018-08-31,66679,"20874","MD","Washington-Arlington-Alexandria","Montgomery","Germantown",381,294500,0.000339673913043478,-0.00338409475465313,0.0336960336960337,0.0286090777909909,0.00234121983725077,"2006-07","2006-Q3",349100,-0.15640217702664,"2005-02"
2018-08-31,97225,"93309","CA","Bakersfield","Kern","Bakersfield",382,199300,-0.0025025025025025,-0.000501504513540622,0.0353246753246753,0.0509449335496259,0.0137996896031558,"2006-06","2006-Q2",293100,-0.320027294438758,"2004-10"
2018-08-31,97167,"93230","CA","Hanford-Corcoran","Kings","Hanford",383,217700,-0.00274851122308749,0.00647249190938511,0.0803970223325062,0.0714078179888231,0.0107621205068031,"2006-06","2006-Q2",253000,-0.139525691699605,"2005-06"
2018-08-31,62030,"11219","NY","New York-Newark-Jersey City","Kings","New York",384,783500,-0.00102001785031238,-0.0165683444207355,0.0803916161059018,0.0849703027159834,0.0476158495464885,"2018-04","2018-Q2",800500,-0.0212367270455965,"2018-02"
2018-08-31,74183,"37122","TN","Nashville-Davidson--Murfreesboro--Franklin","Wilson","Mount Juliet",385,306700,0,0.00524418223533268,0.0583160800552105,0.0823276265199138,0.0357289448505804,"2018-08","2018-Q3",306700,0,"2018-08"
2018-08-31,90612,"75002","TX","Dallas-Fort Worth-Arlington","Collin","Allen",386,290900,-0.000343642611683849,-0.00547008547008547,0.0400429031104755,0.0835050847303649,0.0456822468447151,"2018-05","2018-Q2",292500,-0.00547008547008547,"2018-04"
2018-08-31,96962,"92630","CA","Los Angeles-Long Beach-Anaheim","Orange","Lake Forest",387,695300,0.000575622391711038,-0.000143802128271498,0.0380710659898477,0.0443817627993197,0.0317957440822145,"2018-06","2018-Q2",695500,-0.000287562904385334,"2018-05"
2018-08-31,97748,"94541","CA","San Francisco-Oakland-Hayward","Alameda","Hayward",388,641800,0.00124804992199688,0.00469630557294928,0.114816744832378,0.118479095568946,0.0503750939585066,"2018-08","2018-Q3",641800,0,"2018-08"
2018-08-31,77986,"46143","IN","Indianapolis-Carmel-Anderson","Johnson","Greenwood",389,175500,-0.000569476082004556,0.00228440890919475,0.0378474275576582,0.049403651237143,0.0197672935740321,"2018-07","2018-Q3",175600,-0.000569476082004556,"2018-06"
2018-08-31,84317,"60056","IL","Chicago-Naperville-Elgin","Cook","Mount Prospect",390,296300,-0.00336360578540195,-0.0106844741235392,0.030250347705146,0.0383750611346438,-0.00457850757820422,"2007-02","2007-Q1",360500,-0.178085991678225,"2004-03"
2018-08-31,70377,"29223","SC","Columbia","Richland","Columbia",391,120800,-0.00165289256198347,0.00499168053244592,0.0369098712446352,0.0393492791306516,-0.00139649843569367,"2007-05","2007-Q2",128600,-0.0606531881804044,"2005-05"
2018-08-31,96236,"90802","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",392,369400,-0.00027063599458728,0.00517006802721088,0.0779107090749927,0.113017009005635,0.0269675146790371,"2006-06","2006-Q2",371500,-0.00565275908479139,"2006-04"
2018-08-31,99589,"98133","WA","Seattle-Tacoma-Bellevue","King","Shoreline",393,594400,0.000336587007741501,0.00422368643351918,0.0978943479867011,0.135039033248328,0.0550087037498348,"2018-06","2018-Q2",594700,-0.000504456028249538,"2018-06"
2018-08-31,72460,"33157","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Village of Palmetto Bay",394,316900,0.000315656565656566,0.0124600638977636,0.111150070126227,0.144961736666973,0.0188378806584968,"2007-04","2007-Q2",336400,-0.0579667063020214,"2006-05"
2018-08-31,71897,"32246","FL","Jacksonville","Duval","Jacksonville",395,177200,-0.00112739571589628,0.00510493477027794,0.0837920489296636,0.0994554616630032,0.0105157411398586,"2006-12","2006-Q4",196700,-0.0991357397051347,"2005-11"
2018-08-31,70658,"29681","SC","Greenville-Anderson-Mauldin","Greenville","Simpsonville",396,233300,0.000428816466552316,0.000858000858000858,0.0373499333036905,0.0427675458570804,0.0168298489885519,"2018-08","2018-Q3",233300,0,"2018-08"
2018-08-31,97745,"94538","CA","San Francisco-Oakland-Hayward","Alameda","Fremont",397,988000,0.00101317122593718,0.00939926440539436,0.146970048757836,0.118234960487775,0.0726652618007528,"2018-08","2018-Q3",988000,0,"2018-08"
2018-08-31,97970,"95076","CA","Santa Cruz-Watsonville","Santa Cruz","Watsonville",398,573200,-0.00139372822299652,0.00174764068507515,0.0529022777369581,0.103631659590779,0.0256134654835305,"2006-02","2006-Q1",699400,-0.1804403774664,"2004-11"
2018-08-31,71434,"31088","GA","Warner Robins","Houston","Warner Robins",399,127400,-0.000784313725490196,0,0.0607826810990841,0.0353233083304618,0.00458776603625477,"2018-06","2018-Q2",127600,-0.00156739811912226,"2018-05"
2018-08-31,417444,"85142","AZ","Phoenix-Mesa-Scottsdale","Pinal","Queen Creek",400,305800,0.000327118089630357,0.00791034937376401,0.0786596119929453,0.0768360959961754,0.0308111297282556,"2006-06","2006-Q2",329700,-0.0724901425538368,"2005-11"
2018-08-31,69779,"28216","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",401,159600,0,0.00188323917137476,0.0999310820124052,0.104769075417023,0.0275263047655683,"2018-06","2018-Q2",159700,-0.000626174076393237,"2018-06"
2018-08-31,70056,"28601","NC","Hickory-Lenoir-Morganton","Catawba","Hickory",402,151900,0,0.00930232558139535,0.0667134831460674,0.0414849228363703,0.00914501855394811,"2018-08","2018-Q3",151900,0,"2018-08"
2018-08-31,84340,"60085","IL","Chicago-Naperville-Elgin","Lake","Waukegan",403,114500,-0.00693842150910668,-0.0146299483648881,0.0904761904761905,0.135906013454428,-0.0146315464886245,"2007-01","2007-Q1",158200,-0.276232616940582,"2000-06"
2018-08-31,62024,"11213","NY","New York-Newark-Jersey City","Kings","New York",404,887200,-0.000675827889164226,0.00898441942454225,0.0298316889146837,0.086707966464787,0.0487214419642317,"2018-07","2018-Q3",887800,-0.000675827889164226,"2018-07"
2018-08-31,74214,"37167","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford","Smyrna",405,218800,0,0.00829493087557604,0.122626988199076,0.0952961731899988,0.0388207418905795,"2018-08","2018-Q3",218800,0,"2018-08"
2018-08-31,70984,"30253","GA","Atlanta-Sandy Springs-Roswell","Henry","McDonough",406,170100,-0.000587544065804935,0.00353982300884956,0.0480591497227357,0.0709215784078525,0.00676279655480161,"2007-05","2007-Q2",176500,-0.0362606232294618,"2006-02"
2018-08-31,72220,"32792","FL","Orlando-Kissimmee-Sanford","Orange","Winter Park",407,237100,-0.00252419015565839,0.0128150363092695,0.0896139705882353,0.0978247351819956,0.0219346568768337,"2006-08","2006-Q3",259400,-0.0859676175790285,"2006-01"
2018-08-31,92667,"78758","TX","Austin-Round Rock","Travis","Austin",408,268700,-0.000743770918557084,0.00074487895716946,0.0998772001637331,0.127597324113004,0.0648836220060431,"2018-07","2018-Q3",268900,-0.000743770918557084,"2018-06"
2018-08-31,66143,"20020","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",409,316000,0.00158478605388273,0.00572883513685551,0.0336931632319267,0.104208967359457,0.0240739892478337,"2018-08","2018-Q3",316000,0,"2018-08"
2018-08-31,74940,"38655","MS","Oxford","Lafayette","Oxford",410,214100,0,-0.0115420129270545,0.0190385530699667,0.0484458199261426,0.0138425233764516,"2018-03","2018-Q1",218600,-0.0205855443732845,"2017-12"
2018-08-31,71719,"31907","GA","Columbus","Muscogee","Columbus",411,79800,0,0.0336787564766839,0.223926380368098,0.0119607701148088,-0.0209560025424228,"2007-12","2007-Q4",102300,-0.219941348973607,"2003-06"
2018-08-31,73761,"36117","AL","Montgomery","Montgomery","Montgomery",412,165300,-0.00120845921450151,-0.00361663652802893,-0.0078031212484994,0.00995840547819982,-0.00967597188870728,"2008-05","2008-Q2",183700,-0.100163309744148,"2005-05"
2018-08-31,100157,"99208","WA","Spokane-Spokane Valley","Spokane","Spokane",413,251600,-0.00237906423473434,0.000795544948289578,0.0688190314358539,0.0779972289006421,0.0205358785501466,"2018-06","2018-Q2",252500,-0.00356435643564356,"2018-06"
2018-08-31,96186,"90631","CA","Los Angeles-Long Beach-Anaheim","Orange","La Habra",414,594200,-0.000336473755047106,0.00354669819287283,0.0466795842874758,0.0609060662115295,0.0328146541188896,"2018-06","2018-Q2",594500,-0.000504625735912532,"2018-06"
2018-08-31,79398,"48823","MI","Lansing-East Lansing","Ingham","East Lansing",415,192100,-0.00207792207792208,0.00734137388568432,0.0300268096514745,0.0515631373776182,0.0192194121334488,"2018-07","2018-Q3",192500,-0.00207792207792208,"2018-07"
2018-08-31,74147,"37066","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner","Gallatin",416,234200,-0.00170502983802217,0.0112262521588946,0.0792626728110599,0.0749649017860683,0.0356691822366093,"2018-07","2018-Q3",234600,-0.00170502983802217,"2018-06"
2018-08-31,85866,"63021","MO","St. Louis","Saint Louis","Ballwin",417,253800,-0.00235849056603774,0.000394166338194718,0.0410172272354389,0.0503794617549693,0.0177755167171978,"2018-06","2018-Q2",254600,-0.00314218381775334,"2018-06"
2018-08-31,96965,"92647","CA","Los Angeles-Long Beach-Anaheim","Orange","Huntington Beach",418,741800,0.000944541897179868,0.00202620559232744,0.0412689500280741,0.0456465950258098,0.0305639130073063,"2018-08","2018-Q3",741800,0,"2018-08"
2018-08-31,99581,"98122","WA","Seattle-Tacoma-Bellevue","King","Seattle",419,799200,0.00100200400801603,0.00414624952883528,0.058683269307193,0.125564870906976,0.0599710554410859,"2018-08","2018-Q3",799200,0,"2018-08"
2018-08-31,72103,"32608","FL","Gainesville","Alachua","Gainesville",420,211200,-0.00141843971631206,0.0100430416068867,0.0926021727884118,0.0652085375334479,0.00347457819945141,"2007-05","2007-Q2",227800,-0.0728709394205443,"2006-04"
2018-08-31,69489,"27705","NC","Durham-Chapel Hill","Durham","Durham",421,267800,-0.00149142431021626,0.00790365073391043,0.0593354430379747,0.0717786854529516,0.0359253181227095,"2018-07","2018-Q3",268200,-0.00149142431021626,"2018-06"
2018-08-31,62080,"11368","NY","New York-Newark-Jersey City","Queens","New York",422,529900,0.00170132325141777,0,0.0939306358381503,0.109346217111302,0.0394906478980159,"2018-08","2018-Q3",529900,0,"2018-08"
2018-08-31,91732,"77083","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Mission Bend",423,166600,0,0.00180396873120866,0.0946123521681997,0.0840166842681045,0.0299717929826009,"2018-06","2018-Q2",166700,-0.000599880023995201,"2018-06"
2018-08-31,69768,"28205","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",424,258500,0.000386996904024768,0.00897736143637783,0.186324001835704,0.148964750748089,0.0606388437506236,"2018-08","2018-Q3",258500,0,"2018-08"
2018-08-31,70513,"29485","SC","Charleston-North Charleston","Dorchester","Summerville",425,217000,0,0.00370027752081406,0.0801393728222996,0.0585093774200844,0.0191533306015133,"2018-08","2018-Q3",217000,0,"2018-08"
2018-08-31,64009,"15301","PA","Pittsburgh","Washington","Washington",426,136600,0.000732600732600733,0.00811808118081181,0.0255255255255255,0.0169196688786202,0.015943990771921,"2018-08","2018-Q3",136600,0,"2018-08"
2018-08-31,72653,"33511","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Brandon",427,209300,-0.00190748688602766,0.00143540669856459,0.0705882352941176,0.100988675066524,0.0187402795839893,"2006-09","2006-Q3",232000,-0.0978448275862069,"2006-01"
2018-08-31,94921,"85345","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Peoria",428,199000,-0.000502260170768458,0.00353000504286435,0.0687432867883996,0.0898338636845368,0.0187786629868105,"2006-06","2006-Q2",225400,-0.117125110913931,"2005-09"
2018-08-31,97721,"94513","CA","San Francisco-Oakland-Hayward","Contra Costa","Brentwood",429,578500,-0.000863557858376511,0.00591201530168666,0.0427180966113915,0.0835175737613141,0.040787146398187,"2005-11","2005-Q4",648200,-0.107528540573897,"2005-03"
2018-08-31,90764,"75211","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",430,144700,-0.00275671950379049,0.0125962211336599,0.125194401244168,0.120291228860692,0.0534089599121903,"2018-06","2018-Q2",145200,-0.0034435261707989,"2018-06"
2018-08-31,60368,"06516","CT","New Haven-Milford","New Haven","West Haven",431,171200,-0.00233100233100233,-0.00233100233100233,0.0112226816302422,0.0147678891203973,-0.0187146331571685,"2006-02","2006-Q1",241300,-0.290509738914215,"2003-09"
2018-08-31,65031,"17331","PA","York-Hanover","York","Penn",432,169000,-0.00236127508854782,-0.00118203309692671,0.0342717258261934,0.0207593629310838,-0.00921893643839788,"2007-06","2007-Q2",206100,-0.180009704027171,"2005-06"
2018-08-31,88757,"70726","LA","Baton Rouge","Livingston","Denham Springs",433,161000,-0.00124069478908189,0.00499375780274657,0.0733333333333333,0.0231381702928477,0.0114325145306295,"2018-07","2018-Q3",161200,-0.00124069478908189,"2018-07"
2018-08-31,96690,"92154","CA","San Diego-Carlsbad","San Diego","San Diego",434,460900,-0.000650477016478751,-0.00194889562581204,0.0364290532943557,0.0761042813422064,0.0329758578385866,"2006-06","2006-Q2",477300,-0.0343599413366855,"2005-03"
2018-08-31,96646,"92104","CA","San Diego-Carlsbad","San Diego","San Diego",435,608500,0.000657786548265088,-0.00717898515255344,0.0414170802669861,0.063474776230817,0.049923480235837,"2018-03","2018-Q1",615500,-0.0113728675873274,"2018-02"
2018-08-31,95318,"87124","NM","Albuquerque","Sandoval","Rio Rancho",436,180900,0.00110680686220255,-0.00275633958103638,0.0378657487091222,0.0440858465388285,0.00105641627103714,"2007-12","2007-Q4",186300,-0.0289855072463768,"2007-01"
2018-08-31,99048,"97045","OR","Portland-Vancouver-Hillsboro","Clackamas","Oregon City",437,403800,-0.00148367952522255,0.00522778192681105,0.0808351177730193,0.0959055244976239,0.0309509532094134,"2018-07","2018-Q3",404400,-0.00148367952522255,"2018-06"
2018-08-31,92347,"78251","TX","San Antonio-New Braunfels","Bexar","San Antonio",438,184400,-0.00108342361863489,-0.00108342361863489,0.02330743618202,0.0498289018574285,0.0232749183606857,"2018-06","2018-Q2",184700,-0.00162425554953979,"2018-03"
2018-08-31,84637,"60637","IL","Chicago-Naperville-Elgin","Cook","Chicago",439,120600,-0.00248138957816377,0.0125944584382872,0.165217391304348,0.0210134057196307,-0.0483044518715923,"2006-06","2006-Q2",210500,-0.4270783847981,"2001-04"
2018-08-31,96657,"92115","CA","San Diego-Carlsbad","San Diego","San Diego",440,522400,-0.000191387559808612,-0.00438345721364589,0.04396482813749,0.0662274930480375,0.0401222929040237,"2018-03","2018-Q1",527000,-0.00872865275142315,"2018-02"
2018-08-31,70991,"30263","GA","Atlanta-Sandy Springs-Roswell","Coweta","Newnan",441,165900,-0.00300480769230769,0,0.080078125,0.0840799821607286,0.0174102221543144,"2018-06","2018-Q2",166700,-0.00479904019196161,"2018-05"
2018-08-31,85947,"63129","MO","St. Louis","Saint Louis","Oakville",442,220700,-0.00226039783001808,-0.00180913613749435,0.05396370582617,0.0417277517295214,0.0102008228301365,"2018-06","2018-Q2",221600,-0.00406137184115523,"2018-05"
2018-08-31,72199,"32765","FL","Orlando-Kissimmee-Sanford","Seminole","Oviedo",443,291800,-0.00307482063546293,0.00620689655172414,0.0470039468963043,0.0679030995331851,0.0206317740487822,"2006-06","2006-Q2",323700,-0.0985480383070745,"2005-10"
2018-08-31,94799,"85204","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Mesa",444,216500,0.00092464170134073,0.0116822429906542,0.0950935761254426,0.0857284046643989,0.028161660496683,"2006-07","2006-Q3",218300,-0.00824553366926248,"2006-05"
2018-08-31,74124,"37040","TN","Clarksville","Montgomery","Clarksville",445,154200,-0.00129533678756477,0.00260078023407022,0.0627153687112336,0.0230413506558018,0.0165942828406114,"2018-07","2018-Q3",154400,-0.00129533678756477,"2018-07"
2018-08-31,58565,"01960","MA","Boston-Cambridge-Newton","Essex","Peabody",446,426300,-0.00187309763521424,0.000704225352112676,0.0451090953665114,0.0620658650728771,0.0317506724666332,"2018-06","2018-Q2",427600,-0.00304022450888681,"2018-06"
2018-08-31,66834,"21224","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",447,177000,-0.00393922341024198,-0.007847533632287,0.059245960502693,0.0839211844670813,0.0111006742122537,"2018-02","2018-Q1",181100,-0.02263942573164,"2017-12"
2018-08-31,94738,"85022","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",448,270500,0.00111028867505551,0.00482912332838039,0.073838824930528,0.0739976500127906,0.0195891571250406,"2006-05","2006-Q2",300000,-0.0983333333333333,"2005-10"
2018-08-31,92651,"78741","TX","Austin-Round Rock","Travis","Austin",449,238500,-0.00250941028858218,0.0046335299073294,0.119718309859155,0.123392827689696,0.0568501836329374,"2018-07","2018-Q3",239100,-0.00250941028858218,"2018-06"
2018-08-31,95806,"89110","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",450,198100,0,0.0174627632254751,0.149738827626233,0.152091391535455,0.0106427795944377,"2006-11","2006-Q4",248700,-0.20345798150382,"2005-03"
